"","nuts2","year","emp","country","gva","k","regionid"
"2897","ukf1",2010,3883.88,"uk",93468.47,114855.578125,239
"2898","ukf1",2011,3837.59,"uk",97544.59,114495.0703125,239
"2899","ukf1",2012,3901.75,"uk",106686.62,117061.6015625,239
"2900","ukf2",2000,3254.3,"uk",80130.6,17136.640625,240
"2901","ukf2",2001,3187.66,"uk",80835.22,31687.205078125,240
"2902","ukf2",2002,3155.82,"uk",82958.83,43002.72265625,240
"2903","ukf2",2003,3195.69,"uk",81638.45,52681.453125,240
"2904","ukf2",2004,3254.63,"uk",86984.64,63035.20703125,240
"2905","ukf2",2005,3293.2,"uk",90544.02,73597.734375,240
"2906","ukf2",2006,3396.69,"uk",96368.05,81669.1953125,240
"2907","ukf2",2007,3419.65,"uk",102374.54,92095.7734375,240
"2908","ukf2",2008,3366.14,"uk",89960.81,96314.5703125,240
"2909","ukf2",2009,3293.31,"uk",78010.87,97062.375,240
"2910","ukf2",2010,3230.69,"uk",85373.73,97880.21875,240
"2911","ukf2",2011,3260.31,"uk",85058.99,96813.6640625,240
"2912","ukf2",2012,3269.48,"uk",93855.99,98145.0625,240
"2913","ukf3",2000,1222.26,"uk",26322.43,7380.75,241
"2914","ukf3",2001,1206.88,"uk",28279.22,14463.3876953125,241
"2915","ukf3",2002,1242.63,"uk",29313.18,21562.759765625,241
"2916","ukf3",2003,1281.42,"uk",29433.94,26859.025390625,241
"2917","ukf3",2004,1238.85,"uk",29130.95,31508.771484375,241
"2918","ukf3",2005,1254.87,"uk",29970.75,35613.77734375,241
"2919","ukf3",2006,1285.89,"uk",32077.23,39955.80859375,241
"2920","ukf3",2007,1289.06,"uk",33668.93,44367.78515625,241
"2921","ukf3",2008,1315.04,"uk",30357.41,45823.40625,241
"2922","ukf3",2009,1291.93,"uk",26139.82,45251.8671875,241
"2923","ukf3",2010,1336.06,"uk",28589.23,45725.7890625,241
"2924","ukf3",2011,1300.01,"uk",29341.62,45375.12890625,241
"2925","ukf3",2012,1269.34,"uk",32299.86,45493.98046875,241
"2926","ukg1",2000,2452.06,"uk",62000.39,12852.259765625,242
"2927","ukg1",2001,2539.31,"uk",60975.75,23778.990234375,242
"2928","ukg1",2002,2521.12,"uk",61170.74,32783.640625,242
"2929","ukg1",2003,2453.24,"uk",59895.39,39593.82421875,242
"2930","ukg1",2004,2482.08,"uk",65733.95,45346.96875,242
"2931","ukg1",2005,2509.01,"uk",67313.55,54100.7734375,242
"2932","ukg1",2006,2589.5,"uk",73730.08,61684.16796875,242
"2933","ukg1",2007,2555.98,"uk",73960.3,69128.859375,242
"2934","ukg1",2008,2562.91,"uk",65155.48,71084.546875,242
"2935","ukg1",2009,2464.12,"uk",55949.87,70410.3046875,242
"2936","ukg1",2010,2413.26,"uk",61863.51,70784.359375,242
"2937","ukg1",2011,2386.78,"uk",64134.45,73157.7421875,242
"2938","ukg1",2012,2454.98,"uk",72138.58,75883.6640625,242
"2939","ukg2",2000,2995,"uk",65760.97,14312.7802734375,243
"2940","ukg2",2001,3018.61,"uk",65526.57,26486.40234375,243
"2941","ukg2",2002,3037.37,"uk",69327.18,36850.28125,243
"2942","ukg2",2003,3048.03,"uk",65885.37,44640.95703125,243
"2943","ukg2",2004,2987.25,"uk",71342.05,52644.83203125,243
"2944","ukg2",2005,3030.42,"uk",73443.99,60394.05859375,243
"2945","ukg2",2006,2988.08,"uk",77144.9,68153.171875,243
"2946","ukg2",2007,2966.24,"uk",79646.07,74676.4375,243
"2947","ukg2",2008,3011.83,"uk",70825.57,74801.96875,243
"2948","ukg2",2009,2929.05,"uk",59657.22,72573.8359375,243
"2949","ukg2",2010,2878.9,"uk",65497.04,71102.1484375,243
"2950","ukg2",2011,2879.29,"uk",67379.14,71597.84375,243
"2951","ukg2",2012,2878.81,"uk",73458.15,72674.40625,243
"2952","ukg3",2000,4594.77,"uk",133239.81,25954.859375,244
"2953","ukg3",2001,4664.17,"uk",134407.51,51014.16015625,244
"2954","ukg3",2002,4648.46,"uk",137286.71,70060.015625,244
"2955","ukg3",2003,4607.24,"uk",128831.35,82841.8125,244
"2956","ukg3",2004,4622.89,"uk",135819.13,92963.0078125,244
"2957","ukg3",2005,4623.33,"uk",141139.21,105597.2578125,244
"2958","ukg3",2006,4579.44,"uk",145698.45,116573.4765625,244
"2959","ukg3",2007,4626.82,"uk",151348.74,126122.328125,244
"2960","ukg3",2008,4478.07,"uk",129081.48,132715.65625,244
"2961","ukg3",2009,4355,"uk",111532.78,131915.15625,244
"2962","ukg3",2010,4362.98,"uk",120898.99,131702.078125,244
"2963","ukg3",2011,4408.44,"uk",122968.61,131791.953125,244
"2964","ukg3",2012,4435.35,"uk",136600.19,136037.515625,244
"2965","ukh1",2000,4244.52,"uk",113733.03,29084.390625,245
"2966","ukh1",2001,4234.03,"uk",116633.7,51371.5625,245
"2967","ukh1",2002,4239.93,"uk",119879.79,71260.2890625,245
"2968","ukh1",2003,4284.3,"uk",116185.21,87955.375,245
"2969","ukh1",2004,4335.11,"uk",123848.45,103208.171875,245
"2970","ukh1",2005,4369.92,"uk",128749.62,120327.6640625,245
"2971","ukh1",2006,4361.12,"uk",141685.13,137105.234375,245
"2972","ukh1",2007,4382.28,"uk",144112.55,153872.4375,245
"2973","ukh1",2008,4396.27,"uk",128035.35,161656.546875,245
"2974","ukh1",2009,4405.4,"uk",111547.35,164695.609375,245
"2975","ukh1",2010,4344.99,"uk",121846.72,166817.875,245
"2976","ukh1",2011,4512.82,"uk",124679.67,168645.609375,245
"2977","ukh1",2012,4480.21,"uk",137692.83,174883.15625,245
"2978","ukh2",2000,3272.05,"uk",100008.19,22314.560546875,246
"2979","ukh2",2001,3295.17,"uk",100447.05,38960.34765625,246
"2980","ukh2",2002,3289.64,"uk",104118.76,52782.2265625,246
"2981","ukh2",2003,3258.37,"uk",100001.45,64851.390625,246
"2982","ukh2",2004,3240.88,"uk",104091.87,75694.5390625,246
"2983","ukh2",2005,3229.47,"uk",111563.33,86983.4609375,246
"2984","ukh2",2006,3195.31,"uk",113770.83,98810.9296875,246
"2985","ukh2",2007,3248.45,"uk",117801.09,110544.296875,246
"2986","ukh2",2008,3314.63,"uk",109512.98,113044.2734375,246
"2987","ukh2",2009,3180.6,"uk",94190.4,110992.8046875,246
"2988","ukh2",2010,3246.78,"uk",98864.6,110620.5546875,246
"2989","ukh2",2011,3283.13,"uk",98132.24,111046.578125,246
"2990","ukh2",2012,3317.48,"uk",108714.1,113614.5625,246
"2991","ukh3",2000,3096.13,"uk",74427.39,18468.16015625,247
"2992","ukh3",2001,3129.83,"uk",77078.81,32126.85546875,247
"2993","ukh3",2002,3119.43,"uk",80032.74,43138.7578125,247
"2994","ukh3",2003,3188.64,"uk",79842.2,51901.21484375,247
"2995","ukh3",2004,3167.85,"uk",83557.31,60254.61328125,247
"2996","ukh3",2005,3175.02,"uk",85369.98,68687,247
"2997","ukh3",2006,3156.65,"uk",91074.18,74089.390625,247
"2998","ukh3",2007,3187.58,"uk",95560.67,81550.921875,247
"2999","ukh3",2008,3187.9,"uk",83279.76,84209,247
"3000","ukh3",2009,3121.26,"uk",72458.29,83499.1796875,247
"3001","ukh3",2010,3104.11,"uk",78863.19,83919.125,247
"3002","ukh3",2011,3131.93,"uk",79569.74,84545.2890625,247
"3003","ukh3",2012,3121.08,"uk",86209.87,84281.90625,247
"3004","uki3",2000,1867.58,"uk",221790.71,35188.01953125,248
"3005","uki3",2001,1973.51,"uk",227005.65,55265.73828125,248
"3006","uki3",2002,1964.13,"uk",234495.83,71754.828125,248
"3007","uki3",2003,1997.38,"uk",227997.52,88708.8046875,248
"3008","uki3",2004,1961.54,"uk",248617.86,104252.671875,248
"3009","uki3",2005,1987.46,"uk",274268.8,115543.703125,248
"3010","uki3",2006,1948.04,"uk",287307.28,128184.9453125,248
"3011","uki3",2007,2004.43,"uk",315515.68,139676.09375,248
"3012","uki3",2008,2053.1,"uk",282513.7,162516.921875,248
"3013","uki3",2009,2038.25,"uk",261334.09,170335.15625,248
"3014","uki3",2010,1939.98,"uk",283795.35,181503.21875,248
"3015","uki3",2011,1978.58,"uk",296941.97,196438.171875,248
"3016","uki3",2012,2003.55,"uk",327527.22,206793.515625,248
"3017","uki4",2000,2862.69,"uk",156835.33,27391.4609375,249
"3018","uki4",2001,2983.55,"uk",159321.08,46892.41015625,249
"3019","uki4",2002,3045.21,"uk",163408.23,64285.7265625,249
"3020","uki4",2003,3015.8,"uk",157944.47,78558.0078125,249
"3021","uki4",2004,3028.63,"uk",172153.95,92136.640625,249
"3022","uki4",2005,3134.68,"uk",188713.08,103514.859375,249
"3023","uki4",2006,3204.42,"uk",197695.57,119462.921875,249
"3024","uki4",2007,3372.71,"uk",214700.29,134837.65625,249
"3025","uki4",2008,3570.21,"uk",189429.59,144861.796875,249
"3026","uki4",2009,3558.57,"uk",169308.83,146859.328125,249
"3027","uki4",2010,3652.65,"uk",179843.56,149460.421875,249
"3028","uki4",2011,3771.09,"uk",196173.43,154373.4375,249
"3029","uki4",2012,3819.35,"uk",214412.91,159702.328125,249
"3030","uki5",2000,2772.49,"uk",67582.19,11812.400390625,250
"3031","uki5",2001,2803.12,"uk",67779.43,19677.490234375,250
"3032","uki5",2002,2787.33,"uk",69349.44,26828.736328125,250
"3033","uki5",2003,2753.83,"uk",65707.6,32711.9765625,250
"3034","uki5",2004,2796.7,"uk",69600.39,39228.76171875,250
"3035","uki5",2005,2737.42,"uk",72531.44,44145.328125,250
"3036","uki5",2006,2834.31,"uk",76930.75,49856.48828125,250
"3037","uki5",2007,2886.72,"uk",79891.56,54794.81640625,250
"3038","uki5",2008,2874.68,"uk",71199.84,57362.7734375,250
"3039","uki5",2009,2791.12,"uk",61414.91,57921.015625,250
"3040","uki5",2010,2835.16,"uk",66981.01,58913.28125,250
"3041","uki5",2011,2923.19,"uk",69827.6,59112.7890625,250
"3042","uki5",2012,2944.09,"uk",79110.1,60898.640625,250
"3043","uki6",2000,2243.42,"uk",58899.39,9447.849609375,251
"3044","uki6",2001,2294.8,"uk",58610.32,19237.22265625,251
"3045","uki6",2002,2284.82,"uk",60676.17,25120.62890625,251
"3046","uki6",2003,2224.87,"uk",58120.79,28591.634765625,251
"3047","uki6",2004,2194.69,"uk",61642.09,32798.4375,251
"3048","uki6",2005,2231.45,"uk",64122.55,35620.6015625,251
"3049","uki6",2006,2221.47,"uk",68004.93,40471.91015625,251
"3050","uki6",2007,2278.21,"uk",71366.58,45987.76171875,251
"3051","uki6",2008,2328.52,"uk",62289.65,48282.4375,251
"3052","uki6",2009,2275.08,"uk",52889.08,49277.44140625,251
"3053","uki6",2010,2212.65,"uk",56756.51,49442.53515625,251
"3054","uki6",2011,2169.96,"uk",57688.84,49270.8046875,251
"3055","uki6",2012,2245.61,"uk",64335.85,49975.5234375,251
"3056","uki7",2000,3164.77,"uk",112817.49,20912.0703125,252
"3057","uki7",2001,3255.79,"uk",111155.06,37427.12890625,252
"3058","uki7",2002,3234.82,"uk",113956.09,52375.69140625,252
"3059","uki7",2003,3141.15,"uk",107611.38,64684.24609375,252
"3060","uki7",2004,3188.56,"uk",112825.29,76183.9296875,252
"3061","uki7",2005,3182.42,"uk",117355.96,84868.59375,252
"3062","uki7",2006,3255.08,"uk",121908.96,96577.5859375,252
"3063","uki7",2007,3309.48,"uk",127132.7,107686.578125,252
"3064","uki7",2008,3388.15,"uk",114634.3,113482.7578125,252
"3065","uki7",2009,3361.76,"uk",98141.3,112707.6328125,252
"3066","uki7",2010,3418.66,"uk",106667.91,116483.59375,252
"3067","uki7",2011,3468.15,"uk",112215.97,118991.6875,252
"3068","uki7",2012,3464.91,"uk",128096.99,125217.515625,252
"3069","ukj1",2000,4597.03,"uk",161137.37,44702.78125,253
"3070","ukj1",2001,4564.68,"uk",161959.89,77475.5078125,253
"3071","ukj1",2002,4581.4,"uk",170612.1,105780.4609375,253
"3072","ukj1",2003,4615.44,"uk",163866.53,125546.0859375,253
"3073","ukj1",2004,4401.44,"uk",170998.73,140436.46875,253
"3074","ukj1",2005,4505,"uk",179017.24,155088.71875,253
"3075","ukj1",2006,4479.38,"uk",184531.99,170863.484375,253
"3076","ukj1",2007,4511.91,"uk",193602.59,187961.765625,253
"3077","ukj1",2008,4596.49,"uk",172154.27,194379.859375,253
"3078","ukj1",2009,4378.31,"uk",150936.08,194866.8125,253
"3079","ukj1",2010,4433.98,"uk",164097.06,196098.796875,253
"3080","ukj1",2011,4469.51,"uk",169968.19,199095.3125,253
"3081","ukj1",2012,4458.4,"uk",189517.43,204813.03125,253
"3082","ukj2",2000,4783.66,"uk",149199.31,26208.630859375,254
"3083","ukj2",2001,4846.33,"uk",152509.36,48093.09765625,254
"3084","ukj2",2002,4821.9,"uk",157405.02,67105.484375,254
"3085","ukj2",2003,4820.81,"uk",150149.58,79294.078125,254
"3086","ukj2",2004,4880.37,"uk",154140.51,89964.8046875,254
"3087","ukj2",2005,4891.3,"uk",158698.45,100417.4453125,254
"3088","ukj2",2006,4956.25,"uk",171597.26,114674.140625,254
"3089","ukj2",2007,5021.71,"uk",179296.84,125122.78125,254
"3090","ukj2",2008,5090.29,"uk",158171.75,131744.796875,254
"3091","ukj2",2009,4912.9,"uk",140019.52,132517.234375,254
"3092","ukj2",2010,4979.28,"uk",153550.77,136013.1875,254
"3093","ukj2",2011,4994.85,"uk",152733.11,138899.75,254
"3094","ukj2",2012,5045.44,"uk",174569.3,143499.09375,254
"3095","ukj3",2000,3571.85,"uk",98662.8,24234.580078125,255
"3096","ukj3",2001,3637.05,"uk",102220.73,44316.0546875,255
"3097","ukj3",2002,3702.1,"uk",108030.79,63809.92578125,255
"3098","ukj3",2003,3640.05,"uk",99692.19,78159.5859375,255
"3099","ukj3",2004,3642.17,"uk",106238.78,92921.4765625,255
"3100","ukj3",2005,3644.03,"uk",110171.1,107575.796875,255
"3101","ukj3",2006,3722.1,"uk",116359.86,119446.734375,255
"3102","ukj3",2007,3664.73,"uk",123457.65,130358.1953125,255
"3103","ukj3",2008,3705.02,"uk",109582.06,137336.25,255
"3104","ukj3",2009,3611.23,"uk",97051.43,139278.78125,255
"3105","ukj3",2010,3572.52,"uk",106757.65,140654.03125,255
"3106","ukj3",2011,3552.16,"uk",108150.88,142027.59375,255
"3107","ukj3",2012,3623.11,"uk",120214.09,144251.296875,255
"3108","ukj4",2000,2954.41,"uk",71725.1,12681.6796875,256
"3109","ukj4",2001,2951.02,"uk",74029.92,24974.357421875,256
"3110","ukj4",2002,2874.88,"uk",78199.2,35701.203125,256
"3111","ukj4",2003,2790.12,"uk",74108.02,43276.59375,256
"3112","ukj4",2004,2994.89,"uk",79167.77,51543.86328125,256
"3113","ukj4",2005,3068,"uk",84356.53,57538.1640625,256
"3114","ukj4",2006,3027.16,"uk",86507.84,63873.890625,256
"3115","ukj4",2007,3089.88,"uk",90085.33,71451.0703125,256
"3116","ukj4",2008,3064.1,"uk",81035.55,76651.46875,256
"3117","ukj4",2009,3080.54,"uk",69765.65,76866.90625,256
"3118","ukj4",2010,3047.64,"uk",76261.31,79442.6640625,256
"3119","ukj4",2011,3021.02,"uk",77299.85,81774.796875,256
"3120","ukj4",2012,3022.56,"uk",85711.65,82772.6640625,256
"3121","ukk1",2000,4443.81,"uk",124105.8,30976.130859375,257
"3122","ukk1",2001,4505.05,"uk",127833.8,58133.43359375,257
"3123","ukk1",2002,4455.14,"uk",134246.15,78808.6796875,257
"3124","ukk1",2003,4431.06,"uk",128552.44,92896.53125,257
"3125","ukk1",2004,4444.41,"uk",138181.12,105730.578125,257
"3126","ukk1",2005,4516.35,"uk",143237.79,120189.5,257
"3127","ukk1",2006,4576.36,"uk",147716.85,131257.484375,257
"3128","ukk1",2007,4621.67,"uk",159157.73,144434.796875,257
"3129","ukk1",2008,4638.28,"uk",140775.85,151570.75,257
"3130","ukk1",2009,4571.3,"uk",124800.77,151084.53125,257
"3131","ukk1",2010,4570.89,"uk",138685.54,154358.578125,257
"3132","ukk1",2011,4463.25,"uk",136797.71,157074.140625,257
"3133","ukk1",2012,4487.05,"uk",149356.87,163795.328125,257
"3134","ukk2",2000,2230.05,"uk",55509.63,12213.330078125,258
"3135","ukk2",2001,2215.79,"uk",55545.36,20871.419921875,258
"3136","ukk2",2002,2221.53,"uk",56196.42,30433.666015625,258
"3137","ukk2",2003,2243.57,"uk",54688.65,37446.13671875,258
"3138","ukk2",2004,2262.08,"uk",58622.87,43014.5546875,258
"3139","ukk2",2005,2249.87,"uk",62224.34,50620.3515625,258
"3140","ukk2",2006,2273.27,"uk",66181.62,56048.30859375,258
"3141","ukk2",2007,2322.78,"uk",68847.37,62419.41015625,258
"3142","ukk2",2008,2326.63,"uk",61110.42,64928.19921875,258
"3143","ukk2",2009,2244.61,"uk",54038.44,64106.30078125,258
"3144","ukk2",2010,2295,"uk",57804.48,63595.65625,258
"3145","ukk2",2011,2296.44,"uk",58770.81,63915.59765625,258
"3146","ukk2",2012,2285.26,"uk",64834.05,67550.296875,258
"3147","ukk3",2000,785.11,"uk",17406.64,4856.9599609375,259
"3148","ukk3",2001,834.78,"uk",17873.51,8608.8056640625,259
"3149","ukk3",2002,825.71,"uk",19475.86,12173.0244140625,259
"3150","ukk3",2003,858.11,"uk",20133.23,14521.80078125,259
"3151","ukk3",2004,867.52,"uk",20677.5,17316.361328125,259
"3152","ukk3",2005,891.36,"uk",21537.01,19417.037109375,259
"3153","ukk3",2006,903.24,"uk",23812.95,22466.12109375,259
"3154","ukk3",2007,895.42,"uk",24369.45,24933.783203125,259
"3155","ukk3",2008,879.89,"uk",21444.73,26496.125,259
"3156","ukk3",2009,865.61,"uk",19226.88,26616.626953125,259
"3157","ukk3",2010,867.65,"uk",20435.04,26830.15234375,259
"3158","ukk3",2011,898.78,"uk",20664.17,27389.91015625,259
"3159","ukk3",2012,867.42,"uk",23584.55,28571.302734375,259
"3160","ukk4",2000,1874.91,"uk",44341.06,9745.73046875,260
"3161","ukk4",2001,1930.5,"uk",46430.94,19518.48046875,260
"3162","ukk4",2002,1980.35,"uk",48219.68,28271.529296875,260
"3163","ukk4",2003,1994.26,"uk",46659.64,33559.08984375,260
"3164","ukk4",2004,1977.96,"uk",51628.21,39515.6953125,260
"3165","ukk4",2005,1992.91,"uk",53362.1,44391.33984375,260
"3166","ukk4",2006,1999.67,"uk",56221.66,49035.73828125,260
"3167","ukk4",2007,2031.73,"uk",58117.31,53706.8359375,260
"3168","ukk4",2008,2067.52,"uk",50987.09,55389.21875,260
"3169","ukk4",2009,2013.55,"uk",45073.72,54556.6640625,260
"3170","ukk4",2010,1966.99,"uk",49007.98,55779.04296875,260
"3171","ukk4",2011,1986.24,"uk",48643.82,56266.03515625,260
"3172","ukk4",2012,2017.88,"uk",53522.76,57465.0078125,260
"3173","ukl1",2000,3039.15,"uk",63235.87,12484.2900390625,261
"3174","ukl1",2001,3086.08,"uk",61808.74,25033.63671875,261
"3175","ukl1",2002,3122.53,"uk",65528.03,35831.109375,261
"3176","ukl1",2003,3162.19,"uk",62716.23,44381.9609375,261
"3177","ukl1",2004,3249.52,"uk",69870.04,53529.828125,261
"3178","ukl1",2005,3244.19,"uk",73623.85,61167.61328125,261
"3179","ukl1",2006,3265.74,"uk",77838.72,68047.875,261
"3180","ukl1",2007,3290.33,"uk",80593.01,75301.8828125,261
"3181","ukl1",2008,3253.62,"uk",69630.03,78364.5,261
"3182","ukl1",2009,3110.31,"uk",64651.95,77665.1640625,261
"3183","ukl1",2010,3154.06,"uk",67294.6,79039.2890625,261
"3184","ukl1",2011,3147.54,"uk",69799.97,80039.1796875,261
"3185","ukl1",2012,3177.25,"uk",77134.44,83067.5703125,261
"3186","ukl2",2000,1947.46,"uk",52771.23,11881.1396484375,262
"3187","ukl2",2001,1930.06,"uk",52671.77,22813.068359375,262
"3188","ukl2",2002,1958.81,"uk",53666.35,32455.2578125,262
"3189","ukl2",2003,1982.48,"uk",53321.58,39775.6484375,262
"3190","ukl2",2004,2002.91,"uk",58045.26,47165.72265625,262
"3191","ukl2",2005,2021.52,"uk",60112.6,55299.40625,262
"3192","ukl2",2006,2034,"uk",63893.34,60307.2265625,262
"3193","ukl2",2007,2048.7,"uk",66827.9,65559.546875,262
"3194","ukl2",2008,2067.99,"uk",55911.24,67045.03125,262
"3195","ukl2",2009,2011,"uk",49572.35,65696.1484375,262
"3196","ukl2",2010,1988.14,"uk",52502.78,65469.85546875,262
"3197","ukl2",2011,2021.42,"uk",54271.33,65925.03125,262
"3198","ukl2",2012,2003.03,"uk",59487.95,66394.375,262
"3199","ukm2",2000,3853.86,"uk",96213.17,24087.8203125,263
"3200","ukm2",2001,3843.84,"uk",97734.24,43423.84765625,263
"3201","ukm2",2002,3791.12,"uk",103166.2,61323.05078125,263
"3202","ukm2",2003,3860.76,"uk",99008.66,72972.1796875,263
"3203","ukm2",2004,3919.61,"uk",108073.26,83820.671875,263
"3204","ukm2",2005,3935.28,"uk",111412.69,94457.7578125,263
"3205","ukm2",2006,3801.1,"uk",121253.28,104881.7734375,263
"3206","ukm2",2007,4012.25,"uk",127069.88,119984.296875,263
"3207","ukm2",2008,3886.71,"uk",109700.11,129114.578125,263
"3208","ukm2",2009,3733.88,"uk",98339.96,131270.046875,263
"3209","ukm2",2010,3712.55,"uk",101542.24,133198.6875,263
"3210","ukm2",2011,3720.23,"uk",101167.2,131962.5,263
"3211","ukm2",2012,3731.86,"uk",111247.18,134783.21875,263
"3212","ukm3",2000,3986.15,"uk",105980.51,25855.759765625,264
"3213","ukm3",2001,4017.51,"uk",110383.18,49546.5859375,264
"3214","ukm3",2002,4089.34,"uk",110018.61,69515.78125,264
"3215","ukm3",2003,4075.35,"uk",105761.63,84142.421875,264
"3216","ukm3",2004,4131.6,"uk",113781.55,98800.3671875,264
"3217","ukm3",2005,4145.97,"uk",122303.31,114910.28125,264
"3218","ukm3",2006,4257.65,"uk",127653.19,127127.78125,264
"3219","ukm3",2007,4250.99,"uk",129730.83,137984,264
"3220","ukm3",2008,4259.9,"uk",114718.46,143673.90625,264
"3221","ukm3",2009,4166.75,"uk",102843.07,142618.90625,264
"3222","ukm3",2010,4083.89,"uk",105729.51,143254.875,264
"3223","ukm3",2011,4086.03,"uk",106691.01,144212.5,264
"3224","ukm3",2012,4038.4,"uk",114601.6,148103.953125,264
"3225","ukm5",2000,1054.2,"uk",27851.62,6941.27001953125,265
"3226","ukm5",2001,936.22,"uk",29617.12,13681.62890625,265
"3227","ukm5",2002,1033.64,"uk",30275.28,19273.884765625,265
"3228","ukm5",2003,1026.87,"uk",27563.99,23274.212890625,265
"3229","ukm5",2004,902.35,"uk",29600.98,27658.140625,265
"3230","ukm5",2005,932.99,"uk",31680.32,31600.169921875,265
"3231","ukm5",2006,962.94,"uk",35311.63,36088.54296875,265
"3232","ukm5",2007,987.49,"uk",39955.28,41730.9921875,265
"3233","ukm5",2008,989.14,"uk",38119.77,42585.5625,265
"3234","ukm5",2009,1008.89,"uk",34200.97,43017.84765625,265
"3235","ukm5",2010,1009.33,"uk",36380.93,43375.2421875,265
"3236","ukm5",2011,998.08,"uk",38264.52,55069.5078125,265
"3237","ukm5",2012,1013.65,"uk",43355.91,67048.5078125,265
"3238","ukm6",2000,565.42,"uk",19477.25,7602.7099609375,266
"3239","ukm6",2001,664.47,"uk",19742.08,14442.763671875,266
"3240","ukm6",2002,569.13,"uk",20503.16,20863.939453125,266
