"","year","sic4dig","id","go","m","l","k","sic3dig","sic2dig","minyear","maxyear","countyear","va","lnvaOl","lnk"
"1719",84,3114,12951,211671.265625,122239.5078125,252,42591.1796875,311,31,79,86,8,89431.7578125,5.87180185317993,10.65940284729
"1720",82,3114,12951,165336.5,75808.75,172,49316.65234375,311,31,79,86,8,89527.75,6.25480937957764,10.8060169219971
"1721",82,3311,13032,9465.9384765625,4640.97021484375,20,2766.57763671875,331,33,79,86,8,4824.96826171875,5.48582696914673,7.92536640167236
"1722",79,3311,13032,29593.080078125,6833.26123046875,27,3176.98168945312,331,33,79,86,8,22759.818359375,6.73691511154175,8.06368732452393
"1723",83,3311,13032,17609.859375,5242.44384765625,20,2544.49365234375,331,33,79,86,8,12367.416015625,6.42708826065063,7.84168672561646
"1724",84,3311,13032,35738.56640625,16703.30078125,22,2344.96606445312,331,33,79,86,8,19035.265625,6.76300621032715,7.76002597808838
"1725",80,3311,13032,17116.025390625,7565,26,2951.3359375,331,33,79,86,8,9551.025390625,5.90630722045898,7.99001312255859
"1726",85,3311,13032,24013.18359375,11522.947265625,27,2165.31811523438,331,33,79,86,8,12490.236328125,6.13686561584473,7.68032264709473
"1727",86,3311,13032,24193.552734375,8259.1796875,30,2003.24230957031,331,33,79,86,8,15934.373046875,6.27503633499146,7.60252237319946
"1728",81,3311,13032,22145.05859375,14351.4912109375,28,2742.27685546875,331,33,79,86,8,7793.5673828125,5.62884950637817,7.91654396057129
"1729",79,3560,13059,779129.6875,460514.03125,213,122222.8671875,352,35,79,86,8,318615.65625,7.31044864654541,11.7136011123657
"1730",82,3529,13059,564229.75,469771.875,151,122356.15625,352,35,79,86,8,94457.875,6.43862962722778,11.7146911621094
"1731",84,3529,13059,687670.5625,287002.59375,146,117449.6875,352,35,79,86,8,400667.96875,7.91728162765503,11.6737651824951
"1732",83,3529,13059,711352.75,341696.625,157,119752.4140625,352,35,79,86,8,369656.125,7.76408243179321,11.6931819915771
"1733",80,3521,13059,811972.1875,281515,212,124622.9765625,352,35,79,86,8,530457.1875,7.82490825653076,11.7330484390259
"1734",85,3529,13059,647409.375,300319.6875,151,118654.1015625,352,35,79,86,8,347089.6875,7.74005842208862,11.683967590332
"1735",81,3529,13059,697129.375,286072.53125,211,130472.7578125,352,35,79,86,8,411056.84375,7.57462882995605,11.778920173645
"1736",86,3529,13059,1363502.5,344948.21875,176,137362.1875,352,35,79,86,8,1018554.25,8.66341114044189,11.830376625061
"1737",81,3540,13095,411878.78125,188504.015625,76,47861.3984375,354,35,79,86,8,223374.765625,7.98587274551392,10.7760648727417
"1738",83,3540,13095,185348.28125,119775.6015625,65,56513.27734375,354,35,79,86,8,65572.6796875,6.91652727127075,10.9422311782837
"1739",84,3540,13095,344706.78125,245858.375,65,53102.8125,354,35,79,86,8,98848.40625,7.32695531845093,10.8799848556519
"1740",82,3540,13095,271600.71875,108909.6953125,71,55005.05859375,354,35,79,86,8,162691.03125,7.73692846298218,10.9151802062988
"1741",85,3540,13095,295301.5,174876.375,66,53214.0234375,354,35,79,86,8,120425.125,7.50912857055664,10.8820772171021
"1742",86,3540,13095,257013.421875,164826.796875,71,50561.75,354,35,79,86,8,92186.625,7.16889047622681,10.8309507369995
"1743",79,3540,13095,254280.953125,102163.9609375,77,47314.0703125,354,35,79,86,8,152117,7.58859968185425,10.7645626068115
"1744",80,3540,13095,216321.234375,112270,64,45797.15234375,354,35,79,86,8,104051.234375,7.3937554359436,10.7319774627686
"1745",81,3117,13284,12345.0400390625,9246.318359375,17,3851.71630859375,311,31,79,86,8,3098.7216796875,5.20553159713745,8.25627422332764
"1746",83,3117,13284,9493.908203125,7676.99267578125,10,2944.7158203125,311,31,79,86,8,1816.91552734375,5.20231056213379,7.98776769638062
"1747",82,3117,13284,10165.6474609375,7894.36669921875,11,3358.10375976562,311,31,79,86,8,2271.28076171875,5.33020401000977,8.11913204193115
"1748",84,3117,13284,8089.0751953125,6565.90869140625,10,2600.70581054688,311,31,79,86,8,1523.16650390625,5.02596139907837,7.86353826522827
"1749",86,3117,13284,9843.2333984375,7211.43017578125,13,2072.73022460938,311,31,79,86,8,2631.80322265625,5.31047534942627,7.63662195205688
"1750",80,3117,13284,14375,11177,17,4055.89892578125,311,31,79,86,8,3198,5.23706769943237,8.30792808532715
"1751",79,3117,13284,10655.0439453125,8451.0673828125,16,4322.0498046875,311,31,79,86,8,2203.9765625,4.9254298210144,8.37148475646973
"1752",85,3117,13284,9497.662109375,7808.41748046875,10,2313.45043945312,311,31,79,86,8,1689.24462890625,5.12945175170898,7.74649524688721
"1753",84,3117,13383,18874.33203125,14636.6728515625,28,2985.46557617188,311,31,79,86,8,4237.6591796875,5.01956176757812,8.00151062011719
"1754",85,3117,13383,16712.73828125,13752.4541015625,29,2637.67626953125,311,31,79,86,8,2960.2841796875,4.62574481964111,7.8776535987854
"1755",82,3117,13383,15626.3525390625,13598.2841796875,22,3834.6455078125,311,31,79,86,8,2028.068359375,4.52379655838013,8.25183200836182
"1756",86,3117,13383,15760.7431640625,11556.2138671875,25,2338.88549804688,311,31,79,86,8,4204.529296875,5.12504196166992,7.75742959976196
"1757",81,3117,13383,18320.55859375,12542.0458984375,23,4151.0986328125,311,31,79,86,8,5778.5126953125,5.52640724182129,8.33112812042236
"1758",80,3117,13383,14377,10780,18,4465.70068359375,311,31,79,86,8,3597,5.29748392105103,8.40418148040771
"1759",83,3117,13383,12927.0087890625,12166.3251953125,27,3391.96728515625,311,31,79,86,8,760.68359375,3.33838057518005,8.12916564941406
"1760",79,3117,13383,13627.169921875,10917.697265625,21,4807.48828125,311,31,79,86,8,2709.47265625,4.85998678207397,8.47793006896973
"1761",80,3117,13536,13218,8714,17,3051.18041992188,311,31,79,86,8,4504,5.57950782775879,8.02328395843506
"1762",83,3117,13536,12289.7890625,10624.013671875,12,2014.83959960938,311,31,79,86,8,1665.775390625,4.93313932418823,7.60829496383667
"1763",81,3117,13536,12395.357421875,10349.064453125,20,2638.013671875,311,31,79,86,8,2046.29296875,4.62805271148682,7.8777813911438
"1764",79,3117,13536,14249.2734375,6946.892578125,22,3324.990234375,311,31,79,86,8,7302.380859375,5.80491304397583,8.10922241210938
"1765",82,3117,13536,13312.94140625,10652.6396484375,17,2287.7734375,311,31,79,86,8,2660.3017578125,5.05298137664795,7.7353343963623
"1766",85,3117,13536,15753.7294921875,13658.935546875,17,1555.62145996094,311,31,79,86,8,2094.7939453125,4.81399726867676,7.34963035583496
"1767",86,3117,13536,16432.2265625,12133.9462890625,21,1364.65393066406,311,31,79,86,8,4298.2802734375,5.32144784927368,7.21865606307983
"1768",84,3117,13536,14393.1669921875,11909.626953125,17,1777.64245605469,311,31,79,86,8,2483.5400390625,4.9842267036438,7.48304319381714
"1769",85,3311,13626,10266.2431640625,9110.798828125,28,2322.48974609375,331,33,79,86,8,1155.4443359375,3.72003579139709,7.75039482116699
"1770",80,3311,13626,7015,2887,26,3857.92724609375,331,33,79,86,8,4128,5.06745195388794,8.25788497924805
"1771",81,3311,13626,7509.3271484375,3846.30639648438,28,2985.56005859375,331,33,79,86,8,3663.02075195312,4.87383890151978,8.00154304504395
"1772",86,3311,13626,11411.6806640625,10448.0546875,48,2303.91796875,331,33,79,86,8,963.6259765625,2.99950218200684,7.74236631393433
"1773",83,3311,13626,10949.6513671875,9118.6259765625,25,2435.7861328125,331,33,79,86,8,1831.025390625,4.29375553131104,7.79802465438843
"1774",84,3311,13626,15213.232421875,6137.30126953125,34,2691.10815429688,331,33,79,86,8,9075.931640625,5.58702087402344,7.89770841598511
"1775",82,3311,13626,8745.18359375,6279.01171875,23,2939.47021484375,331,33,79,86,8,2466.171875,4.67492818832397,7.98598480224609
